id	branches	solutions	difficulty ratio
10cd648a2eb759f3	2780	1320	0.4748201438848921
9f6ed1325a80b74c	4702	1944	0.41344108889834114
82dc601349afb75e	2646	604	0.22826908541194255
1ea503c948b7d26f	964	169	0.17531120331950206
ef089b45a21c76d3	1120	249	0.22232142857142856
fde67ca8b9521403	1871	368	0.19668626402993053
798cbf1d350e4a62	1234	232	0.1880064829821718
d40e87c356af19b2	1207	272	0.22535211267605634
23e67dc1980a5b4f	154	16	0.1038961038961039
cb9650a7d1f2e348	182	31	0.17032967032967034
8a641f25c3e09db7	894	219	0.24496644295302014
c051de239a8b46f7	1279	253	0.19781078967943705
06534d9ba2efc718	2088	298	0.14272030651340997
a26043f9c785eb1d	611	84	0.13747954173486088
0b7196edf385c2a4	1063	132	0.12417685794920037
a4825c03f691bde7	1002	131	0.13073852295409183
e9875cf36a02d14b	1463	542	0.37047163362952834
708a249b1f5c36ed	1297	240	0.18504240555127216
402dec8ab673951f	1449	161	0.1111111111111111
cf45ed23a9806b17	1074	227	0.21135940409683426
190f862cedba4573	1018	103	0.10117878192534381
67fd243e0159abc8	1633	405	0.24800979791794245
7508b1af34296ecd	1159	427	0.3684210526315789
78fa6e239514b0cd	126	10	0.07936507936507936
2d46a051b978ecf3	49	5	0.10204081632653061
012bec85f473d6a9	2864	1046	0.36522346368715086
23a6d57f48c910be	937	189	0.2017075773745998
2895f01736baedc4	1233	300	0.24330900243309003
98a2b05d3c6f1e47	1002	388	0.3872255489021956
81954d3fce7b02a6	1761	913	0.5184554230550823
b067a93f2d158ce4	1943	518	0.26659804426145134
c20b47d96e3158af	1295	268	0.20694980694980694
6a3fe84120b579dc	1468	591	0.4025885558583106
1ecb9720845ad3f6	273	32	0.11721611721611722
8e347bac01d62f59	235	30	0.1276595744680851
57cf16e208ba34d9	939	384	0.40894568690095845
1fda7e6b93c05284	582	185	0.3178694158075601
a67f9430218b5cde	1384	378	0.273121387283237
5b81672c4d3efa09	305	59	0.19344262295081968
4c5a1df7eb829063	324	10	0.030864197530864196
7c918fd543ae6b02	1717	475	0.2766453115899825
e0639b8457c2d1fa	230	70	0.30434782608695654
761c5dba84f903e2	365	46	0.12602739726027398
b7f396584de210ca	1101	109	0.09900090826521345
2a0d6b3c7e895f41	1807	393	0.21748754842280021
96304ae2c871df5b	692	150	0.21676300578034682
92ec10db6a873f54	716	149	0.20810055865921787
a405f6379b81cde2	2006	432	0.21535393818544366
c7b8df3254a10e69	2178	359	0.16483011937557393
d93b687f2e50ac41	1425	557	0.39087719298245616
0b6ea274c831d9f5	561	106	0.1889483065953654
cb37edf5106824a9	1305	419	0.3210727969348659
518e930a7cdf4b26	2084	569	0.27303262955854124
0a2513794fb6cde8	557	164	0.29443447037701975
504cadbe8176932f	838	80	0.0954653937947494
570f8d2a91e3c46b	726	110	0.15151515151515152
207f3c4915d6ab8e	391	82	0.20971867007672634
3160ab4e7d9825fc	565	127	0.2247787610619469
97e8c602513a4dfb	1379	79	0.05728788977519942
8db7cfea91260435	1719	751	0.43688190808609656
b53ead029f14678c	445	129	0.2898876404494382
2c106df97b54ae38	1728	460	0.2662037037037037
3086cd42b1ea957f	1286	222	0.17262830482115085
2ec308af495d61b7	2140	588	0.27476635514018694
81705a9d623b4cef	701	22	0.03138373751783167
a543fcd612b97e80	397	41	0.10327455919395466
3b8407219ed5cf6a	1246	176	0.14125200642054575
ed312875a906cfb4	2310	828	0.35844155844155845
8a54fe29c73b6d10	955	124	0.12984293193717278
42158a736f0e9dbc	257	45	0.17509727626459143
dbca830e51f69742	3274	712	0.21747098350641417
8dc249ef5310a67b	1134	384	0.3386243386243386
9ace46bf50281d73	503	137	0.27236580516898606
978a6d1fe2045c3b	735	130	0.17687074829931973
02653b8c91d7fea4	4088	867	0.21208414872798434
254fe91ca6d307b8	1565	481	0.3073482428115016
701b53c4def82a69	476	47	0.09873949579831932
d08a1cfb76459e32	671	107	0.15946348733233978
5d8bec9103264f7a	1029	97	0.09426627793974733
82a304c765f1e9bd	432	113	0.26157407407407407
0b157cdf62a8439e	384	91	0.23697916666666666
39cdea47f810b265	1003	308	0.3070787637088734
7a6e03dc12bf5498	725	119	0.16413793103448276
318b209f5ca6d74e	1538	256	0.16644993498049415
6df3b7490512aec8	1693	183	0.10809214412285884
7b1d2840569cf3ea	1655	294	0.17764350453172206
d56723cfaeb84019	1112	109	0.09802158273381295
56bfa987e401dc32	1834	665	0.36259541984732824
40e61fc87a9253bd	506	170	0.3359683794466403
cd18ab7245930ef6	617	123	0.1993517017828201
86edcf09317542ab	782	231	0.29539641943734013
0a64e73b95fdc821	292	56	0.1917808219178082
c91b20d5487f6ae3	1659	583	0.351416515973478
91ef026d5ca3748b	2442	435	0.17813267813267813
a75983d2bec0f164	833	202	0.2424969987995198
75d3c804b2a691ef	762	75	0.0984251968503937
8ca43796bef502d1	244	82	0.3360655737704918
348621b57fde9ac0	170	18	0.10588235294117647
5123dfb876ae49c0	2545	1147	0.4506876227897839
abce6731284f950d	4125	1436	0.3481212121212121
b1eafd36c9528074	987	416	0.4214792299898683
513b68fdc92e47a0	440	105	0.23863636363636365
6d58910b72ec43fa	1466	174	0.11869031377899045
057bdc6a89e3f421	1937	387	0.1997934950955085
8239c01a7fb546ed	2185	703	0.3217391304347826
2db16a85e390f7c4	842	191	0.22684085510688837
04eab319c62785fd	818	236	0.2885085574572127
8c75b41f203a6d9e	504	40	0.07936507936507936
e73b05fa218c64d9	1734	513	0.2958477508650519
c3fd7546a19b2e08	230	34	0.14782608695652175
fb1932ea8c54670d	665	78	0.11729323308270677
b7d5148af3ec2069	1033	163	0.15779283639883834
284bd9a6e7f30c51	1286	349	0.2713841368584759
247e65af30b8d1c9	328	28	0.08536585365853659
c8a21376bf90e4d5	666	55	0.08258258258258258
1bd935a204fe7c86	1150	328	0.2852173913043478
bf765a984d31e02c	158	1	0.006329113924050633
a507243f916c8bde	1660	697	0.4198795180722892
64c8e530bfd9a271	2525	833	0.3299009900990099
85d367ac9120f4be	933	8	0.00857449088960343
0aec3bf641d85729	383	41	0.10704960835509138
d54bf089ea63c217	2870	1429	0.49790940766550523
a289eb16cd753f04	642	84	0.1308411214953271
059a6d37cb8412ef	1535	135	0.08794788273615635
2759efc6d0b318a4	442	118	0.2669683257918552
56abe2307fd198c4	3704	985	0.26592872570194387
6f5b2348e791a0cd	916	353	0.3853711790393013
fed06b259a7183c4	1121	101	0.09009812667261374
869fde213740a5bc	1288	89	0.06909937888198758
1ab93fe8d546720c	1965	521	0.26513994910941474
984571eda3b06fc2	375	66	0.176
769befc4302d158a	1204	291	0.24169435215946844
40835a1f2e7c6d9b	530	83	0.15660377358490565
3f6ec84d910b27a5	618	89	0.14401294498381878
b926513d0fce478a	2179	736	0.3377696190913263
6ec0817a4d539bf2	1119	186	0.16621983914209115
21483bcfa9de7605	739	210	0.28416779431664413
fda8c4512e9b0673	4024	1194	0.2967196819085487
af635d1b07ce9842	468	37	0.07905982905982906
5f769bc1d03248ae	1525	497	0.3259016393442623
3baf9de70246815c	990	414	0.41818181818181815
f698cd23a147e5b0	1780	486	0.27303370786516856
a94368d1e50f2c7b	2837	1293	0.45576313006697217
97c21b485ea6f30d	330	97	0.29393939393939394
674902ba318dcef5	705	125	0.1773049645390071
90d81ca25e3fb746	419	24	0.057279236276849645
634be57f8a210cd9	2792	317	0.11353868194842406
7d9e5c8b620a341f	1329	385	0.28969149736644095
c8761e54adf023b9	645	84	0.13023255813953488
4fa0c27e5bd19836	216	27	0.125
05de463f172ca98b	689	132	0.19158200290275762
204c65e1d3bfa798	250	43	0.172
780afb5ecd461239	455	64	0.14065934065934066
c074de93a8f12b65	594	112	0.18855218855218855
9201a3d5647fb8ce	2467	717	0.29063640048642075
27da40b36ec9518f	753	110	0.1460823373173971
207fa8d1b3e4c695	641	80	0.12480499219968799
89504efb13ac62d7	306	24	0.0784313725490196
948af21d7305bec6	1642	237	0.14433617539585872
0eaf746d3c89215b	1785	541	0.3030812324929972
2fce475d3b69a108	1118	128	0.11449016100178891
9c61d840fb53ae27	1736	681	0.3922811059907834
e74a860fc3b92d51	446	7	0.01569506726457399
976231048fd5cbea	1750	296	0.16914285714285715
8451076bc2a93fde	3035	1283	0.4227347611202636
046e89dfa2371c5b	3352	1098	0.3275656324582339
46ef89c1ad075b32	492	99	0.20121951219512196
7ce68a514920fbd3	2332	808	0.346483704974271
8ba9c465ed73021f	1020	230	0.22549019607843138
82a54cf963d10eb7	3243	974	0.3003391921060746
719fa6de543b02c8	858	105	0.12237762237762238
16ae2bc9305d8f74	706	95	0.13456090651558072
3fd0a157bc4826e9	1112	347	0.3120503597122302
62a89d7b3fec1504	2148	512	0.2383612662942272
fe084b9a5c2371d6	1079	201	0.18628359592215013
16a234805dbef79c	1016	195	0.1919291338582677
2319f680574cdeab	4474	1051	0.23491282968261065
a840b219765d3cfe	1893	459	0.24247226624405704
01983f5a47bdce62	1535	547	0.35635179153094465
40c28fd657b3e19a	1530	347	0.22679738562091503
ec4390fb8d7a6521	652	33	0.05061349693251534
8eb719dfa645c032	1221	280	0.22932022932022933
fd2164cb0875a39e	231	27	0.11688311688311688
e6df7481cb03a925	483	63	0.13043478260869565
e908bdc42f31576a	1066	101	0.0947467166979362
1cb6304ad728f95e	1047	193	0.18433619866284623
e037459b62dfc1a8	2529	1025	0.4052985369711348
c056eb19af82473d	674	127	0.1884272997032641
6efa421b53d9708c	1608	828	0.5149253731343284
18cd7e05a349bf62	1130	191	0.16902654867256636
6cb3975d81ef04a2	988	38	0.038461538461538464
eafd07513b8c2649	3756	820	0.21831735889243875
3ba94158cefd0267	1129	311	0.2754650132860939
015723b8ef4cd6a9	2139	363	0.1697054698457223
dc01a7452ef398b6	2852	795	0.27875175315568024
48915b30c76a2efd	1984	231	0.11643145161290322
bd625e480ca3791f	287	34	0.11846689895470383
29df857ecb61a403	756	19	0.02513227513227513
ef29367ba50cd148	1215	291	0.23950617283950618
efb465a8c319d720	2889	1003	0.3471789546555902
056ca748b9f312ed	1107	78	0.07046070460704607
20379b618aedf54c	2131	311	0.14594087282965743
5ea0fd649c82b713	1448	379	0.2617403314917127
1e67f3409badc825	465	23	0.04946236559139785
01964dc87fba5e32	1595	517	0.32413793103448274
461e529ac0b78df3	708	186	0.2627118644067797
1d72b30f496ea8c5	624	31	0.049679487179487176
6247b359fdea0c18	640	77	0.1203125
08d4a2fb76153ec9	509	75	0.14734774066797643
7d1032cfa4eb8659	860	112	0.13023255813953488
3faeb928017c4d56	696	70	0.10057471264367816
1c457e693bf280ad	1084	129	0.11900369003690037
2d4b0685917f3cea	431	40	0.09280742459396751
7f86ba4ce92d3105	953	68	0.07135362014690451
c2a5f806eb3419d7	1751	306	0.17475728155339806
479820abdcf3156e	1424	228	0.1601123595505618
23194ae608cbf57d	257	27	0.10505836575875487
c08eda26b354f197	2024	707	0.3493083003952569
0a5c814fed73b926	1517	215	0.14172709294660515
c796504ef821db3a	341	61	0.17888563049853373
346fb8e7a0291cd5	830	93	0.11204819277108434
9806b2ec4df31a57	1044	220	0.210727969348659
64abe5182f079dc3	639	79	0.12363067292644757
a8c16d305947bfe2	2459	709	0.28832858885725904
82a3ec7490f5b6d1	516	89	0.17248062015503876
ead35c10b8f24679	923	97	0.10509209100758396
e67ad98f31b425c0	228	84	0.3684210526315789
54ea9d627b1038cf	1868	711	0.3806209850107066
562873b41e0afc9d	271	31	0.11439114391143912
015e643b27fdca89	1741	340	0.19529006318207925
e2d58c07a4319fb6	848	132	0.15566037735849056
84ed6acb903172f5	452	60	0.13274336283185842
402a795db68e1cf3	966	100	0.10351966873706005
86f1ac7495e0db32	878	217	0.24715261958997722
310f75eb842a96cd	1089	134	0.12304866850321396
fba6e409c75d1238	1293	218	0.168600154679041
503964feab8721dc	465	57	0.12258064516129032
d67f510ace43b289	578	88	0.1522491349480969
463e0c57d192fa8b	265	55	0.20754716981132076
19625fc8ba30d47e	2268	441	0.19444444444444445
29a36187045dcefb	1528	483	0.3160994764397906
f54ceb896a2037d1	2289	599	0.2616863259065094
6dcf2b750a4e1983	1044	310	0.29693486590038315
492ad856cfeb1073	427	132	0.3091334894613583
3f7b01c96d4a528e	325	36	0.11076923076923077
67b4e23a018d95cf	480	55	0.11458333333333333
5e3bc4a21f76089d	2435	528	0.21683778234086243
f91d0c8a3247be65	1811	522	0.28823854224185536
95a247e6b08dfc13	323	28	0.08668730650154799
7d95841b6c3aef02	740	104	0.14054054054054055
48fe073159d2bac6	1095	106	0.09680365296803653
a41836592ec07dbf	1468	285	0.194141689373297
84597f13a6ceb20d	568	179	0.31514084507042256
f57413ed2ba6098c	2045	589	0.28801955990220046
451329cfa076d8be	1142	92	0.08056042031523643
82dbcaf91640e537	347	33	0.09510086455331412
34d9275160ce8abf	2954	679	0.22985781990521326
0c69127a3b45f8de	1729	568	0.3285135916714864
0e7834fb6c912d5a	566	166	0.29328621908127206
4b9867a5f0cd1e23	235	2	0.00851063829787234
3a8c26e90bf7145d	1436	619	0.431058495821727
37c8afd962b4e105	2289	957	0.418086500655308
8731af02b45d9ce6	4805	2295	0.47762747138397504
302e49518c7df6ab	863	135	0.1564310544611819
6d7953ba80fec421	979	137	0.13993871297242083
046a1e7932f5cbd8	1148	227	0.19773519163763068
b9ae38dcf0157264	2841	1347	0.47412882787750793
cb67a8df0e249315	1078	121	0.11224489795918367
3f7ba491e2085d6c	716	49	0.06843575418994413
9d182b7f5e30c46a	1187	123	0.10362257792754845
3768cba10d54ef92	1437	307	0.21363952679192763
7b3dcf20598ae164	354	21	0.059322033898305086
dfb4598c10723a6e	1527	433	0.28356254092992794
2e9df304615bac87	1072	440	0.41044776119402987
cbf1476ae230859d	987	305	0.3090172239108409
187be09ca26d54f3	579	83	0.14335060449050085
a9604b5281df73ce	1629	392	0.24063842848373235
48bfe219c3a5d076	1612	318	0.19727047146401985
9b13640ca5de872f	2772	1319	0.4758297258297258
d8b25e13c4a90f76	1404	186	0.13247863247863248
01697b8c5adf234e	2259	823	0.36432049579459935
52b89f64dc73ea01	997	248	0.24874623871614845
d7a8120c59f46b3e	1550	337	0.21741935483870967
9d168b72af5e3c04	2084	558	0.2677543186180422
5cb79df8a6e40321	595	87	0.146218487394958
5b8c12630dea947f	2450	430	0.17551020408163265
196b8f740ced25a3	344	110	0.31976744186046513
490c6aebd8352f71	460	28	0.06086956521739131
95be3fd462c07a81	712	126	0.17696629213483145
f1c2bea97d386540	423	55	0.13002364066193853
e203bfc48ad69517	2370	1007	0.4248945147679325
d90cbf182a546e73	2491	532	0.21356884785226818
ac0eb9f38276d451	324	108	0.3333333333333333
1c842d5fae03769b	635	75	0.11811023622047244
ef347126b9c05da8	4052	925	0.22828232971372162
74f8ce6203dab159	1130	188	0.1663716814159292
5a0f648b7ce2319d	1628	321	0.19717444717444718
7ba1f08d3e29654c	3097	1191	0.38456570875040363
74cf51963802edba	1377	194	0.14088598402323893
957b8a12efdc4630	984	245	0.24898373983739838
8a7d63c50bf1e492	793	56	0.07061790668348046
6e94dfb3758ca021	1028	245	0.23832684824902725
bfa9274ce1d60853	17	1	0.058823529411764705
1adc3bf460592e87	867	89	0.10265282583621683
47f6d1e8a3c9b502	92	2	0.021739130434782608
21d950847a6ebc3f	151	5	0.033112582781456956
8b40c795e32d61af	86	14	0.16279069767441862
2871ebfd6a5390c4	1648	282	0.17111650485436894
ea03c6bf982d7415	905	83	0.09171270718232044
346db8ef0c512a79	3189	1155	0.3621825023518344
4cde395a21f7068b	812	195	0.24014778325123154
32cd7054bae918f6	702	121	0.17236467236467237
45b98a1067efc23d	464	128	0.27586206896551724
ab94850d2cf76e13	647	282	0.43585780525502316
e21c8bf5d36947a0	197	5	0.025380710659898477
6a74ecd8f309b512	603	167	0.2769485903814262
6759102a3c84edfb	1618	399	0.2466007416563659
0bfedc87521394a6	1775	297	0.16732394366197184
5b467c08193fde2a	1112	491	0.44154676258992803
21984bcd370ea65f	1624	216	0.1330049261083744
325da6fb48ce0179	2101	341	0.16230366492146597
b9d5fa64072c38e1	937	127	0.13553895410885805
43d675829ce10bfa	537	150	0.27932960893854747
8957b2613acf0d4e	200	69	0.345
8e407cd19bf2a365	3026	884	0.29213483146067415
c437f2abe5610d98	378	61	0.16137566137566137
8ae297c36b1d054f	782	44	0.056265984654731455
f420316abcd9785e	566	136	0.24028268551236748
180cb59a23647fed	1190	131	0.11008403361344538
fc6540a39b2e1d87	580	83	0.14310344827586208
d185e04fc29673ba	434	183	0.4216589861751152
bf685d102ac937e4	1705	428	0.25102639296187684
27d4b6c81ef03a95	2057	686	0.3334953816237239
ad9fc1b74623e508	2220	388	0.17477477477477477
cbe2fa0315489d76	1732	357	0.2061200923787529
835f7e2ac019bd64	391	81	0.2071611253196931
9d56140ae273bfc8	812	134	0.16502463054187191
835d04619fb7cea2	2164	243	0.1122920517560074
2b7fd865c91430ea	213	11	0.051643192488262914
b815d2f7a64e90c3	798	168	0.21052631578947367
3586c92abd0e17f4	618	80	0.12944983818770225
4dab9c8f15370e62	828	151	0.1823671497584541
fb15089d3ae64c27	3164	934	0.2951959544879899
523417eafb0c68d9	786	123	0.15648854961832062
9f310ea8cdb75426	638	124	0.19435736677115986
f24c7e9106a8b3d5	2251	442	0.19635717458907154
c5e20a8946bd37f1	1550	284	0.1832258064516129
720a69d1c4853feb	692	180	0.26011560693641617
6910ecd5b48a273f	508	50	0.0984251968503937
f849b5a372ce60d1	266	63	0.23684210526315788
402f8baec3765d19	1929	680	0.352514256091239
9df3ac016285eb74	3916	1340	0.3421859039836568
a65d402efb83197c	1255	67	0.05338645418326693
52081ba6f9de3c47	2233	224	0.10031347962382445
2fce035b78ad6194	139	32	0.2302158273381295
927aced583f6140b	1027	136	0.13242453748782862
39e4b021c7f58a6d	754	70	0.09283819628647215
a0d5468129e7cfb3	587	63	0.10732538330494037
58234a1b907ecdf6	661	177	0.26777609682299547
756e328bac9f041d	812	148	0.18226600985221675
ce97a4f30d65b812	637	108	0.1695447409733124
fbdc5a647310289e	1867	114	0.06106052490626674
2ef071d96cb83a45	1615	399	0.24705882352941178
dc769f40be18a523	715	216	0.3020979020979021
d510cba93876ef24	968	122	0.12603305785123967
2b7dac35ef081946	499	135	0.27054108216432865
69e357da4fcb2018	428	76	0.17757009345794392
ef95a6038c24d7b1	964	121	0.12551867219917012
6c08a9deb47f5213	725	97	0.13379310344827586
6d2a1495c38ef07b	101	4	0.039603960396039604
bef6a3025c8d1749	143	17	0.11888111888111888
405bca97e68312df	1887	258	0.13672496025437203
d9ae634c7f2015b8	3254	818	0.25138291333743085
21b90a6d578f34ec	1354	451	0.3330871491875923
a54d62189730bcfe	1243	570	0.4585679806918745
1d9facb273485e60	307	20	0.06514657980456026
6dfa49b758c2e103	640	165	0.2578125
4cf37b816a2059ed	4340	2095	0.4827188940092166
76de8092f14cb35a	819	105	0.1282051282051282
1e9423fbacd57680	1308	249	0.19036697247706422
20b7f356de94c18a	3430	1464	0.4268221574344023
5d123ce649807abf	1119	284	0.2537980339588919
7480e523b9c1afd6	1010	207	0.20495049504950494
31a8b956fd0274ce	4108	1649	0.4014118792599805
d79c5eb610f3a284	96	2	0.020833333333333332
37456dc0f2abe981	1644	392	0.2384428223844282
28bf9673d45a01ce	880	159	0.1806818181818182
e180d6a9cf72b543	1458	148	0.10150891632373114
be8a3df4c1962075	753	38	0.05046480743691899
c47af065ed19b328	3551	1128	0.3176569980287243
2dc41f75e6b39a08	1136	250	0.22007042253521128
e5f89a602dc41b73	2222	598	0.26912691269126915
ce21079a68f354db	2161	145	0.06709856547894494
024536ed19f7a8bc	1940	617	0.31804123711340204
506bdc123f8a4e79	911	154	0.1690450054884742
f01ba8d2c69e3574	38	13	0.34210526315789475
9e741ad56fcb0238	540	93	0.17222222222222222
810472adb3596efc	1536	223	0.14518229166666666
ea9d2851bc3f7604	1085	129	0.11889400921658987
259d768e13fb0c4a	921	280	0.30401737242128124
45a1269d83bf0ec7	350	91	0.26
da598326f7ebc140	105	4	0.0380952380952381
6ac1e3945780fb2d	763	139	0.182175622542595
28de3b149fc5a067	1112	316	0.2841726618705036
a3b1c65fe087942d	150	10	0.06666666666666667
29f05318ea7b6d4c	824	305	0.37014563106796117
bade9472013f8c56	2341	994	0.4246048697137975
927f0c61453ba8de	1543	251	0.16267012313674659
f59c7136bd08ae24	944	284	0.3008474576271186
8f194305aedc267b	885	191	0.21581920903954802
4f37a18b25906edc	1330	314	0.23609022556390977
4c12f9d0a6738be5	1594	259	0.16248431618569636
39ec20f84576a1bd	312	41	0.13141025641025642
54c90213ba6f7d8e	250	36	0.144
f19de32578a46b0c	992	296	0.29838709677419356
b3ec2f95d4867a10	277	31	0.11191335740072202
fe53dba416c79802	548	98	0.17883211678832117
3af1c2b58e7096d4	564	22	0.03900709219858156
8a26470ed19b3cf5	436	89	0.20412844036697247
38c5b0a2d9167f4e	1070	387	0.3616822429906542
56cea8f437021bd9	119	13	0.1092436974789916
a618273fb5ce0d94	566	71	0.1254416961130742
8b9c7543ad1602ef	816	60	0.07352941176470588
d7950eba2468c13f	295	74	0.25084745762711863
4a2cbde67f301958	584	64	0.1095890410958904
7fd0c84a1b59263e	75	17	0.22666666666666666
7246eab13f9508dc	318	48	0.1509433962264151
da3f79e28b014c56	497	75	0.15090543259557343
4183d56c7aebf029	242	54	0.2231404958677686
75a3bdf892146ec0	1458	537	0.3683127572016461
ad43067b12efc895	5120	1037	0.2025390625
b4a8e062c3519df7	386	40	0.10362694300518134
08cf2a67ed51b934	973	41	0.0421377183967112
6c47a20f3e8b9d15	1464	36	0.02459016393442623
de25a936147f8b0c	847	249	0.2939787485242031
d5301c8b92a647fe	1597	412	0.2579837194740138
48537ea9cb2d016f	418	77	0.18421052631578946
157632efc9a80db4	2685	1143	0.42569832402234636
b76a0fe54cd23981	1463	247	0.16883116883116883
d18a4f7956e2c03b	2722	704	0.2586333578251286
628d3b0714cfa95e	1951	406	0.20809841107124552
80fb17ac25463d9e	680	112	0.16470588235294117
feb92da84357c016	2290	403	0.1759825327510917
012648b9dcf357ae	1965	478	0.24325699745547075
b8a67403c912d5ef	2013	294	0.14605067064083457
d912e53bf478c0a6	1617	686	0.42424242424242425
d6ab28cf470e3159	1681	175	0.1041046995835812
68b47159da203fec	933	46	0.04930332261521972
543e0276d98c1afb	744	285	0.38306451612903225
25738ea14cd9b6f0	1147	54	0.047079337401918046
6a320efbc419857d	624	139	0.22275641025641027
9df378051eb26ac4	567	60	0.10582010582010581
528bfc9a6103ed74	1354	377	0.27843426883308714
9f3b805ea2614dc7	304	114	0.375
7ec89b43a2016fd5	831	194	0.23345367027677497
70c2f1b859e6d34a	1987	755	0.37996980372420736
0dabe21f984c3756	767	101	0.1316818774445893
afc1b80e9627d354	150	21	0.14
2dcafb651378e049	2660	810	0.30451127819548873
dc9f34567ea2801b	488	26	0.05327868852459016
237485dbce6f019a	1322	442	0.33434190620272314
fe5bda21974836c0	977	137	0.14022517911975435
7315f48abd6c9e20	1956	814	0.4161554192229039
6bf149a032de587c	400	145	0.3625
ac90e41365d782fb	1318	414	0.3141122913505311
5d47e6f9ba2c1083	118	9	0.07627118644067797
74082dc3ab615e9f	191	41	0.21465968586387435
46ec5bd07f21398a	1768	410	0.2319004524886878
bf3d629a7045ec81	589	126	0.21392190152801357
62758d9e4bfac013	553	97	0.17540687160940324
f45dcab78612e930	1957	635	0.32447623914154317
ac8410ef2359b76d	1241	200	0.16116035455278002
32ea1cfb64870d95	2350	923	0.39276595744680853
76a1e92db54c3f80	1537	259	0.16851008458035133
cb8af6405d79312e	872	68	0.0779816513761468
12f6cd5a3e40b798	1045	149	0.14258373205741626
d9648eba75c103f2	166	12	0.07228915662650602
83a91b7250ec64df	401	30	0.07481296758104738
d459e0b8f3ac6217	741	127	0.17139001349527666
4ca96d12e85f03b7	844	188	0.22274881516587677
ca981efb6327d450	311	23	0.07395498392282958
a59d3fc0841eb267	1365	411	0.3010989010989011
198df56c43e0ab72	647	10	0.015455950540958269
671058aebd9c3f24	1379	149	0.10804931109499638
7abd2fc864e05139	734	160	0.21798365122615804
6fea017423bc89d5	1294	203	0.15687789799072643
f1d9cb756e3a2048	1411	306	0.21686746987951808
5278b6301d9a4cef	585	38	0.06495726495726496
71ea65bf29dc0843	960	197	0.20520833333333333
94fae62170cd5b83	652	158	0.24233128834355827
e4178059c2fd6ba3	452	57	0.1261061946902655
8201ce9a67bd43f5	941	231	0.2454835281615303
9d051423bfec876a	358	94	0.26256983240223464
8bca540e96731df2	1987	452	0.22747861097131353
6b9e5d1a4f827c30	1514	799	0.5277410832232496
c80435def76b12a9	1265	242	0.19130434782608696
80569bc4a1fe2d37	1945	540	0.2776349614395887
7fe4b913c8a6205d	1167	217	0.18594687232219365
762e51c4908adf3b	2153	984	0.45703669298653044
16aebf327459dc08	1199	135	0.11259382819015847
6719bec530f42d8a	793	146	0.1841109709962169
62c8ae430b7fd915	890	211	0.23707865168539327
8ab63d910e24f7c5	291	45	0.15463917525773196
025b8f3cd9641a7e	217	16	0.07373271889400922
613f804a2dec5b97	159	10	0.06289308176100629
0a89c412e67f3bd5	1180	208	0.17627118644067796
79f25dce368b014a	1496	351	0.23462566844919786
9bf6de04a37c8251	1406	381	0.2709815078236131
1d76a23fc904eb58	392	22	0.05612244897959184
38ba4c7fde061592	185	7	0.03783783783783784
5a98cd207436bf1e	170	26	0.15294117647058825
dba0f4519632ce87	1611	586	0.3637492240844196
1703afec5db49268	542	165	0.3044280442804428
bf30c72691d8ea45	704	104	0.14772727272727273
1e487536b9ac02df	410	33	0.08048780487804878
b749a6e3f8d5012c	152	10	0.06578947368421052
64fa03ed58921c7b	609	71	0.11658456486042693
8cb59107e624dfa3	1659	406	0.24472573839662448
e7fda456c908b312	343	39	0.11370262390670553
86f72b13c9dea450	190	6	0.031578947368421054
e0db574a23f16c98	1220	299	0.24508196721311476
d7a9c2f61845eb30	489	34	0.06952965235173825
2c3fd8756a49e10b	692	238	0.3439306358381503
9ae8c3bf264d5107	566	146	0.2579505300353357
ce18fba629d54037	661	100	0.15128593040847202
2b9c7d38510afe46	824	143	0.17354368932038836
94c2ed1586ab0f73	925	138	0.1491891891891892
973264c01de85abf	3306	1325	0.40078644888082277
3c8bae1792fd4056	477	14	0.029350104821802937
ad5879b06f2c431e	511	55	0.10763209393346379
9e10d847b526f3ac	385	55	0.14285714285714285
7164cdae58029bf3	856	53	0.06191588785046729
53b7e0fcd48a6912	631	158	0.25039619651347067
e2b794fa8056cd31	391	75	0.1918158567774936
13a27c4e6df059b8	1023	165	0.16129032258064516
fec476215a08d9b3	4023	1635	0.4064131245339299
dac59348e2607f1b	117	15	0.1282051282051282
facedb7519430862	495	37	0.07474747474747474
7a8419b36fde05c2	363	27	0.0743801652892562
82ab7e451903df6c	44	10	0.22727272727272727
c4eb8f370519d26a	1401	411	0.29336188436830835
47621e03dba95fc8	1097	225	0.20510483135824978
0c9ea2fd6751b348	433	81	0.18706697459584296
52d169307fbae84c	461	66	0.14316702819956617
1e2a0c6bd5987f34	1450	267	0.18413793103448275
efd89a10562374cb	2377	626	0.26335717290702565
f5d169432c07eab8	1094	157	0.14351005484460694
653b1aec047d28f9	2018	566	0.2804757185332012
b284306d9fc1a57e	452	152	0.336283185840708
56a01842d973ecfb	2919	1095	0.3751284686536485
7d8f39ac1e2056b4	574	178	0.31010452961672474
8f32415db760ea9c	1593	199	0.12492153170119272
26ef58b01da7c493	752	149	0.1981382978723404
5289fadc76134eb0	808	202	0.25
b135249cfd087ae6	165	28	0.1696969696969697
38f7b90a2d1e4c56	355	19	0.05352112676056338
fc69db3701ea2845	1458	192	0.13168724279835392
ceb3ad5476908f21	1438	233	0.1620305980528512
ef75c1046b8d9a23	1545	104	0.06731391585760518
